,commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,devise,source,annee,mois,trimestre,jour_semaine,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
442,CMD-Q1-00446,CLI0209,PRD0034,9,36.63,329.67,2024-01-29,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,Monday,Marseille,Auvergne-RA,Particulier,2020-05-13,Produit_Tél_34,Téléphonie,MediaShop,100-500€,hiver,False,0.0,1356 days
443,CMD-Q1-00447,CLI0314,PRD0047,2,68.36,136.72,2024-01-05,livrée,Chèque,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Friday,Nice,Occitanie,Grand Compte,2022-05-08,Produit_Tél_47,Téléphonie,TechPro,500-2000€,hiver,False,0.0,607 days
444,CMD-Q1-00448,CLI0188,PRD0116,5,52.36,261.8,2024-02-26,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,Monday,Paris,Nouvelle-Aquitaine,Grand Compte,2023-10-17,Produit_Sto_116,Stockage,DataStore,100-500€,hiver,False,0.0,132 days
445,CMD-Q1-00449,CLI0365,PRD0145,8,54.52,436.16,2024-03-05,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Tuesday,Montpellier,Nouvelle-Aquitaine,Particulier,2021-02-04,,,,100-500€,printemps,False,0.0,1125 days
446,CMD-Q1-00450,CLI0055,PRD0136,3,54.7,164.10000000000002,2024-02-16,annulée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,Friday,Nantes,PACA,Particulier,2021-07-07,Produit_Rés_136,Réseau,MediaShop,100-500€,hiver,True,164.10000000000002,954 days
447,CMD-Q1-00451,CLI0209,PRD0148,7,70.91,496.37,2024-01-17,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Wednesday,Marseille,Auvergne-RA,Particulier,2020-05-13,,,,100-500€,hiver,False,0.0,1344 days
448,CMD-Q1-00452,CLI0202,PRD0060,8,436.88,3495.04,2024-03-09,livrée,CB,PACA,EUR,Q1_2024,2024,3,1,Saturday,Lille,Nouvelle-Aquitaine,PME,2022-09-06,,,,100-500€,printemps,False,0.0,550 days
449,CMD-Q1-00453,CLI0276,PRD0042,2,126.36,252.72,2024-03-08,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,Friday,Marseille,Occitanie,Startup,2021-05-18,,,,100-500€,printemps,False,0.0,1025 days
450,CMD-Q1-00454,CLI0188,PRD0017,8,222.33,1778.64,2024-02-11,annulée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,Sunday,Paris,Nouvelle-Aquitaine,Grand Compte,2023-10-17,Produit_Inf_17,Informatique,MediaShop,100-500€,hiver,True,1778.64,117 days
451,CMD-Q1-00455,CLI0421,PRD0003,4,83.45,333.8,2024-03-30,livrée,PayPal,Occitanie,EUR,Q1_2024,2024,3,1,Saturday,Strasbourg,Île-de-France,PME,2023-01-28,,,,>2000€,printemps,False,0.0,427 days
452,CMD-Q1-00456,CLI0013,PRD0115,8,374.29,2994.32,2024-03-09,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Saturday,Toulouse,Île-de-France,PME,2021-05-16,Produit_Sto_115,Stockage,MediaShop,100-500€,printemps,False,0.0,1028 days
453,CMD-Q1-00457,CLI0174,PRD0067,4,126.77,507.08,2024-03-14,annulée,CB,PACA,EUR,Q1_2024,2024,3,1,Thursday,Lille,Île-de-France,Particulier,2021-08-07,Produit_Aud_67,Audio,TechPro,500-2000€,printemps,True,507.08,950 days
454,CMD-Q1-00458,CLI0384,PRD0141,9,326.57,2939.13,2024-02-20,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,Tuesday,Marseille,PACA,Startup,2021-03-31,Produit_Rés_141,Réseau,MediaShop,100-500€,hiver,False,0.0,1056 days
455,CMD-Q1-00459,CLI0427,PRD0147,8,56.16,449.28,2024-01-12,livrée,CB,PACA,EUR,Q1_2024,2024,1,1,Friday,Strasbourg,PACA,Particulier,2022-10-11,Produit_Rés_147,Réseau,ElecPlus,>2000€,hiver,False,0.0,458 days
456,CMD-Q1-00460,CLI0276,PRD0134,8,487.38,3899.04,2024-01-11,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Thursday,Marseille,Occitanie,Startup,2021-05-18,Produit_Rés_134,Réseau,DataStore,500-2000€,hiver,False,0.0,968 days
457,CMD-Q1-00461,CLI0014,PRD0021,5,78.18,390.90000000000003,2024-03-29,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Friday,Marseille,Occitanie,Startup,2022-06-01,,,,>2000€,printemps,False,0.0,667 days
458,CMD-Q1-00462,CLI0443,PRD0015,4,80.47,321.88,2024-01-03,livrée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,Wednesday,Toulouse,Île-de-France,Particulier,2023-07-18,,,,100-500€,hiver,False,0.0,169 days
459,CMD-Q1-00463,CLI0383,PRD0135,5,112.71,563.55,2024-01-16,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,1,1,Tuesday,Nantes,Île-de-France,PME,2023-01-18,,,,>2000€,hiver,False,0.0,363 days
460,CMD-Q1-00464,CLI0121,PRD0062,5,51.87,259.34999999999997,2024-02-17,en_cours,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,Saturday,Montpellier,Nouvelle-Aquitaine,Particulier,2022-03-26,,,,100-500€,hiver,False,0.0,693 days
461,CMD-Q1-00465,CLI0441,PRD0079,5,400.46,2002.3,2024-03-09,annulée,Chèque,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Saturday,Paris,Auvergne-RA,PME,2023-06-14,Produit_Acc_79,Accessoires,TechPro,100-500€,printemps,True,2002.3,269 days
462,CMD-Q1-00466,CLI0278,PRD0140,2,84.52,169.04,2024-01-17,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,Wednesday,Montpellier,Auvergne-RA,PME,2021-04-12,,,,500-2000€,hiver,False,0.0,1010 days
463,CMD-Q1-00467,CLI0443,PRD0008,1,308.27,308.27,2024-02-14,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,Wednesday,Toulouse,Île-de-France,Particulier,2023-07-18,Produit_Inf_8,Informatique,DataStore,100-500€,hiver,False,0.0,211 days
464,CMD-Q1-00468,CLI0303,PRD0111,6,237.06,1422.3600000000001,2024-02-02,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,2,1,Friday,Lille,PACA,Particulier,2021-08-27,Produit_Sto_111,Stockage,ElecPlus,>2000€,hiver,False,0.0,889 days
465,CMD-Q1-00469,CLI0137,PRD0089,8,93.09,744.72,2024-01-03,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Wednesday,Marseille,Nouvelle-Aquitaine,Particulier,2023-03-22,,,,100-500€,hiver,False,0.0,287 days
466,CMD-Q1-00470,CLI0346,PRD0001,7,57.96,405.72,2024-01-28,en_cours,CB,PACA,EUR,Q1_2024,2024,1,1,Sunday,Paris,Île-de-France,PME,2022-04-19,Produit_Inf_1,Informatique,TechPro,100-500€,hiver,False,0.0,649 days
467,CMD-Q1-00471,CLI0252,PRD0024,8,20.71,165.68,2024-02-29,livrée,CB,Occitanie,EUR,Q1_2024,2024,2,1,Thursday,Nice,Occitanie,Particulier,2020-01-19,,,,500-2000€,hiver,False,0.0,1502 days
468,CMD-Q1-00472,CLI0396,PRD0026,8,334.76,2678.08,2024-02-12,livrée,PayPal,Occitanie,EUR,Q1_2024,2024,2,1,Monday,Nice,PACA,Grand Compte,2020-06-18,,,,500-2000€,hiver,False,0.0,1334 days
469,CMD-Q1-00473,CLI9926,PRD0007,4,290.01,1160.04,2024-03-20,livrée,CB,Occitanie,EUR,Q1_2024,2024,3,1,Wednesday,,,,,Produit_Inf_7,Informatique,ElecPlus,100-500€,printemps,False,0.0,
470,CMD-Q1-00474,CLI0004,PRD0113,6,82.62,495.72,2024-03-28,livrée,CB,PACA,EUR,Q1_2024,2024,3,1,Thursday,Nantes,PACA,Particulier,2023-10-20,Produit_Sto_113,Stockage,ElecPlus,100-500€,printemps,False,0.0,160 days
471,CMD-Q1-00475,CLI0309,PRD0100,5,62.84,314.20000000000005,2024-03-27,livrée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,Wednesday,Montpellier,PACA,Particulier,2022-05-14,Produit_Sto_100,Stockage,DataStore,>2000€,printemps,False,0.0,683 days
472,CMD-Q1-00476,CLI0301,PRD0134,6,487.38,2924.2799999999997,2024-03-11,annulée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,Monday,Toulouse,PACA,Particulier,2022-10-09,Produit_Rés_134,Réseau,DataStore,500-2000€,printemps,True,2924.2799999999997,519 days
473,CMD-Q1-00477,CLI0185,PRD0057,5,85.5,427.5,2024-03-15,retournée,CB,Occitanie,EUR,Q1_2024,2024,3,1,Friday,Nice,Nouvelle-Aquitaine,Particulier,2020-01-02,,,,100-500€,printemps,False,0.0,1534 days
474,CMD-Q1-00478,CLI0340,PRD0126,7,82.76,579.32,2024-01-13,livrée,PayPal,Auvergne-RA,EUR,Q1_2024,2024,1,1,Saturday,Lyon,PACA,PME,2023-03-09,Produit_Rés_126,Réseau,MediaShop,100-500€,hiver,False,0.0,310 days
475,CMD-Q1-00479,CLI0266,PRD0060,8,436.88,3495.04,2024-01-25,en_cours,CB,Île-de-France,EUR,Q1_2024,2024,1,1,Thursday,Lyon,Occitanie,Particulier,2022-09-10,,,,>2000€,hiver,False,0.0,502 days
476,CMD-Q1-00480,CLI0115,PRD0030,9,43.58,392.21999999999997,2024-02-14,annulée,CB,Occitanie,EUR,Q1_2024,2024,2,1,Wednesday,Marseille,Occitanie,PME,2023-01-17,Produit_Tél_30,Téléphonie,MediaShop,100-500€,hiver,True,392.21999999999997,393 days
477,CMD-Q1-00481,CLI0265,PRD0065,3,352.58,1057.74,2024-03-22,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Friday,Strasbourg,Occitanie,Grand Compte,2021-05-06,Produit_Aud_65,Audio,MediaShop,500-2000€,printemps,False,0.0,1051 days
478,CMD-Q1-00482,CLI0356,PRD0040,5,71.91,359.54999999999995,2024-01-20,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Saturday,Strasbourg,PACA,Grand Compte,2023-06-08,,,,>2000€,hiver,False,0.0,226 days
479,CMD-Q1-00483,CLI0054,PRD0082,5,36.44,182.2,2024-01-12,livrée,PayPal,Auvergne-RA,EUR,Q1_2024,2024,1,1,Friday,Strasbourg,Auvergne-RA,Particulier,2020-04-13,Produit_Acc_82,Accessoires,DataStore,100-500€,hiver,False,0.0,1369 days
480,CMD-Q1-00484,CLI0010,PRD0084,1,410.52,410.52,2024-01-29,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Monday,Toulouse,Nouvelle-Aquitaine,Particulier,2023-11-26,Produit_Acc_84,Accessoires,DataStore,500-2000€,hiver,False,0.0,64 days
481,CMD-Q1-00485,CLI0313,PRD0101,2,52.8,105.6,2024-02-26,en_cours,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,Monday,Montpellier,Occitanie,Particulier,2023-07-15,,,,100-500€,hiver,False,0.0,226 days
482,CMD-Q1-00486,CLI0067,PRD0048,7,164.13,1148.9099999999999,2024-03-23,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Saturday,Toulouse,Île-de-France,Particulier,2020-07-20,Produit_Tél_48,Téléphonie,TechPro,100-500€,printemps,False,0.0,1342 days
483,CMD-Q1-00487,CLI0047,PRD0019,8,62.97,503.76,2024-03-05,annulée,Virement,Auvergne-RA,EUR,Q1_2024,2024,3,1,Tuesday,Nantes,Auvergne-RA,Particulier,2020-09-17,,,,100-500€,printemps,True,503.76,1265 days
484,CMD-Q1-00488,CLI0497,PRD0008,4,308.27,1233.08,2024-01-31,livrée,Virement,PACA,EUR,Q1_2024,2024,1,1,Wednesday,Marseille,PACA,Startup,2021-11-25,Produit_Inf_8,Informatique,DataStore,100-500€,hiver,False,0.0,797 days
485,CMD-Q1-00489,CLI0065,PRD0002,7,135.96,951.72,2024-02-13,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,Tuesday,Montpellier,Île-de-France,Startup,2023-12-01,Produit_Inf_2,Informatique,MediaShop,500-2000€,hiver,False,0.0,74 days
486,CMD-Q1-00490,CLI0314,PRD0018,5,121.33,606.65,2024-02-29,livrée,CB,Occitanie,EUR,Q1_2024,2024,2,1,Thursday,Nice,Occitanie,Grand Compte,2022-05-08,,,,500-2000€,hiver,False,0.0,662 days
487,CMD-Q1-00491,CLI0394,PRD0062,5,51.87,259.34999999999997,2024-01-13,annulée,CB,Occitanie,EUR,Q1_2024,2024,1,1,Saturday,Paris,PACA,Particulier,2020-07-05,,,,500-2000€,hiver,True,259.34999999999997,1287 days
488,CMD-Q1-00492,CLI0369,PRD0008,7,308.27,2157.89,2024-02-14,livrée,PayPal,PACA,EUR,Q1_2024,2024,2,1,Wednesday,Marseille,Nouvelle-Aquitaine,Grand Compte,2022-11-02,Produit_Inf_8,Informatique,DataStore,500-2000€,hiver,False,0.0,469 days
489,CMD-Q1-00493,CLI0431,PRD0094,5,167.61,838.0500000000001,2024-02-17,annulée,CB,PACA,EUR,Q1_2024,2024,2,1,Saturday,Strasbourg,PACA,Particulier,2022-01-29,Produit_Acc_94,Accessoires,ElecPlus,500-2000€,hiver,True,838.0500000000001,749 days
490,CMD-Q1-00494,CLI0331,PRD0066,2,181.07,362.14,2024-02-14,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,Wednesday,Nantes,PACA,PME,2023-06-11,,,,100-500€,hiver,False,0.0,248 days
491,CMD-Q1-00495,CLI0262,PRD0151,2,221.15,442.3,2024-03-06,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,3,1,Wednesday,Nice,Auvergne-RA,Particulier,2021-08-04,Produit_Rés_151,Réseau,ElecPlus,>2000€,printemps,False,0.0,945 days
492,CMD-Q1-00496,CLI0218,PRD0024,5,20.71,103.55000000000001,2024-02-16,annulée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,Friday,Nantes,Auvergne-RA,PME,2022-02-06,,,,500-2000€,hiver,True,103.55000000000001,740 days
493,CMD-Q1-00497,CLI0091,PRD0044,1,146.42,146.42,2024-02-02,en_cours,Virement,PACA,EUR,Q1_2024,2024,2,1,Friday,Nice,Auvergne-RA,PME,2023-10-18,Produit_Tél_44,Téléphonie,MediaShop,100-500€,hiver,False,0.0,107 days
494,CMD-Q1-00498,CLI0050,PRD0148,7,70.91,496.37,2024-01-23,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Tuesday,Marseille,PACA,Startup,2023-09-05,,,,100-500€,hiver,False,0.0,140 days
495,CMD-Q1-00499,CLI0014,PRD0035,8,17.54,140.32,2024-03-07,livrée,Chèque,Occitanie,EUR,Q1_2024,2024,3,1,Thursday,Marseille,Occitanie,Startup,2022-06-01,Produit_Tél_35,Téléphonie,MediaShop,100-500€,printemps,False,0.0,645 days
496,CMD-Q1-00500,CLI0116,PRD0117,7,69.72,488.03999999999996,2024-02-21,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,Wednesday,Montpellier,PACA,PME,2023-05-03,Produit_Sto_117,Stockage,ElecPlus,100-500€,hiver,False,0.0,294 days
497,CMD-Q1-00501,CLI0178,PRD0141,8,326.57,2612.56,2024-01-06,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Saturday,Lille,Île-de-France,PME,2020-10-17,Produit_Rés_141,Réseau,MediaShop,100-500€,hiver,False,0.0,1176 days
498,CMD-Q1-00502,CLI0252,PRD0122,5,108.11,540.55,2024-03-28,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Thursday,Nice,Occitanie,Particulier,2020-01-19,Produit_Sto_122,Stockage,ElecPlus,100-500€,printemps,False,0.0,1530 days
499,CMD-Q1-00503,CLI0255,PRD0073,7,200.41,1402.87,2024-01-03,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Wednesday,Bordeaux,PACA,Particulier,2020-03-18,Produit_Aud_73,Audio,TechPro,100-500€,hiver,False,0.0,1386 days
500,CMD-Q1-00504,CLI0165,PRD0076,9,211.08,1899.72,2024-01-04,livrée,Virement,PACA,EUR,Q1_2024,2024,1,1,Thursday,Bordeaux,Auvergne-RA,Startup,2022-08-26,,,,>2000€,hiver,False,0.0,496 days
501,CMD-Q1-00505,CLI0375,PRD0059,9,117.97,1061.73,2024-01-09,retournée,PayPal,Auvergne-RA,EUR,Q1_2024,2024,1,1,Tuesday,Lille,PACA,Particulier,2020-01-17,Produit_Aud_59,Audio,ElecPlus,500-2000€,hiver,False,0.0,1453 days
502,CMD-Q1-00506,CLI0290,PRD0107,1,101.48,101.48,2024-02-26,livrée,Virement,Auvergne-RA,EUR,Q1_2024,2024,2,1,Monday,Montpellier,PACA,Particulier,2020-05-22,Produit_Sto_107,Stockage,ElecPlus,500-2000€,hiver,False,0.0,1375 days
503,CMD-Q1-00507,CLI0377,PRD0109,4,18.3,73.2,2024-02-19,inconnu,CB,PACA,EUR,Q1_2024,2024,2,1,Monday,Paris,Nouvelle-Aquitaine,Startup,2020-06-23,,,,500-2000€,hiver,False,0.0,1336 days
504,CMD-Q1-00508,CLI0084,PRD0030,9,43.58,392.21999999999997,2024-02-07,annulée,PayPal,Occitanie,EUR,Q1_2024,2024,2,1,Wednesday,Marseille,Nouvelle-Aquitaine,Startup,2023-10-19,Produit_Tél_30,Téléphonie,MediaShop,500-2000€,hiver,True,392.21999999999997,111 days
505,CMD-Q1-00509,CLI0202,PRD0025,4,111.14,444.56,2024-01-07,livrée,PayPal,PACA,EUR,Q1_2024,2024,1,1,Sunday,Lille,Nouvelle-Aquitaine,PME,2022-09-06,Produit_Inf_25,Informatique,MediaShop,100-500€,hiver,False,0.0,488 days
506,CMD-Q1-00510,CLI0090,PRD0067,7,126.77,887.39,2024-01-04,livrée,Virement,Occitanie,EUR,Q1_2024,2024,1,1,Thursday,Toulouse,Auvergne-RA,Startup,2022-07-10,Produit_Aud_67,Audio,TechPro,<100€,hiver,False,0.0,543 days
507,CMD-Q1-00511,CLI0449,PRD0016,9,87.66,788.9399999999999,2024-01-02,livrée,Chèque,Île-de-France,EUR,Q1_2024,2024,1,1,Tuesday,Nantes,Occitanie,Particulier,2021-07-21,Produit_Inf_16,Informatique,ElecPlus,100-500€,hiver,False,0.0,895 days
508,CMD-Q1-00512,CLI0186,PRD0079,3,400.46,1201.3799999999999,2024-02-15,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,Thursday,Strasbourg,Nouvelle-Aquitaine,PME,2022-06-27,Produit_Acc_79,Accessoires,TechPro,100-500€,hiver,False,0.0,598 days
509,CMD-Q1-00513,CLI0154,PRD0086,9,74.32,668.8799999999999,2024-01-12,livrée,Chèque,Occitanie,EUR,Q1_2024,2024,1,1,Friday,Bordeaux,Auvergne-RA,Particulier,2022-07-20,Produit_Acc_86,Accessoires,MediaShop,500-2000€,hiver,False,0.0,541 days
510,CMD-Q1-00514,CLI0244,PRD0006,9,79.23,713.07,2024-03-30,livrée,CB,Occitanie,EUR,Q1_2024,2024,3,1,Saturday,Strasbourg,PACA,PME,2022-07-25,Produit_Inf_6,Informatique,ElecPlus,500-2000€,printemps,False,0.0,614 days
511,CMD-Q1-00515,CLI0220,PRD0025,6,111.14,666.84,2024-02-27,en_cours,Virement,Île-de-France,EUR,Q1_2024,2024,2,1,Tuesday,Toulouse,Auvergne-RA,Particulier,2023-12-17,Produit_Inf_25,Informatique,MediaShop,500-2000€,hiver,False,0.0,72 days
512,CMD-Q1-00516,CLI0048,PRD0063,4,86.81,347.24,2024-03-27,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,Wednesday,Lille,Île-de-France,PME,2022-06-29,Produit_Aud_63,Audio,ElecPlus,500-2000€,printemps,False,0.0,637 days
513,CMD-Q1-00517,CLI0164,PRD0077,9,151.78,1366.02,2024-01-09,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,Tuesday,Montpellier,Nouvelle-Aquitaine,Particulier,2023-10-22,,,,500-2000€,hiver,False,0.0,79 days
514,CMD-Q1-00518,CLI0273,PRD0023,8,163.48,1307.84,2024-03-20,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,3,1,Wednesday,Nantes,Occitanie,Particulier,2021-09-19,Produit_Inf_23,Informatique,TechPro,500-2000€,printemps,False,0.0,913 days
515,CMD-Q1-00519,CLI0168,PRD0113,5,82.62,413.1,2024-02-26,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,Monday,Nantes,Nouvelle-Aquitaine,PME,2020-11-03,Produit_Sto_113,Stockage,ElecPlus,100-500€,hiver,False,0.0,1210 days
516,CMD-Q1-00520,CLI0444,PRD0151,2,221.15,442.3,2024-03-27,livrée,CB,Occitanie,EUR,Q1_2024,2024,3,1,Wednesday,Montpellier,Nouvelle-Aquitaine,Particulier,2021-01-11,Produit_Rés_151,Réseau,ElecPlus,500-2000€,printemps,False,0.0,1171 days
517,CMD-Q1-00521,CLI0335,PRD0148,8,70.91,567.28,2024-02-25,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,Sunday,Nantes,Occitanie,Particulier,2022-08-04,,,,500-2000€,hiver,False,0.0,570 days
518,CMD-Q1-00522,CLI0378,PRD0075,8,71.64,573.12,2024-03-14,en_cours,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Thursday,Toulouse,Île-de-France,Particulier,2021-06-02,,,,100-500€,printemps,False,0.0,1016 days
519,CMD-Q1-00523,CLI0487,PRD0114,5,61.01,305.05,2024-03-06,en_cours,CB,PACA,EUR,Q1_2024,2024,3,1,Wednesday,Nice,Occitanie,Particulier,2021-01-22,Produit_Sto_114,Stockage,MediaShop,100-500€,printemps,False,0.0,1139 days
520,CMD-Q1-00524,CLI0383,PRD0031,2,152.91,305.82,2024-03-27,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Wednesday,Nantes,Île-de-France,PME,2023-01-18,,,,500-2000€,printemps,False,0.0,434 days
521,CMD-Q1-00525,CLI0419,PRD0121,7,34.92,244.44,2024-01-17,livrée,Chèque,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Wednesday,Lille,Île-de-France,Grand Compte,2021-11-11,Produit_Sto_121,Stockage,TechPro,500-2000€,hiver,False,0.0,797 days
522,CMD-Q1-00526,CLI0037,PRD0114,4,61.01,244.04,2024-01-14,en_cours,PayPal,Île-de-France,EUR,Q1_2024,2024,1,1,Sunday,Toulouse,Nouvelle-Aquitaine,Grand Compte,2023-07-20,Produit_Sto_114,Stockage,MediaShop,100-500€,hiver,False,0.0,178 days
523,CMD-Q1-00527,CLI9933,PRD0011,2,27.63,55.26,2024-01-11,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,Thursday,,,,,Produit_Inf_11,Informatique,ElecPlus,100-500€,hiver,False,0.0,
524,CMD-Q1-00528,CLI0087,PRD0141,9,326.57,2939.13,2024-03-16,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,3,1,Saturday,Bordeaux,Auvergne-RA,Particulier,2023-02-06,Produit_Rés_141,Réseau,MediaShop,100-500€,printemps,False,0.0,404 days
525,CMD-Q1-00529,CLI0212,PRD0097,5,149.62,748.1,2024-01-30,annulée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,Tuesday,Nantes,Occitanie,PME,2021-04-27,Produit_Sto_97,Stockage,MediaShop,100-500€,hiver,True,748.1,1008 days
526,CMD-Q1-00530,CLI0220,PRD0039,3,29.83,89.49,2024-02-20,retournée,Chèque,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,Tuesday,Toulouse,Auvergne-RA,Particulier,2023-12-17,Produit_Tél_39,Téléphonie,DataStore,<100€,hiver,False,0.0,65 days
527,CMD-Q1-00531,CLI0389,PRD0145,6,54.52,327.12,2024-03-29,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,Friday,Marseille,Occitanie,Particulier,2021-05-07,,,,>2000€,printemps,False,0.0,1057 days
528,CMD-Q1-00532,CLI0429,PRD0147,7,56.16,393.12,2024-02-06,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,Tuesday,Toulouse,Île-de-France,Particulier,2022-12-28,Produit_Rés_147,Réseau,ElecPlus,500-2000€,hiver,False,0.0,405 days
529,CMD-Q1-00533,CLI0463,PRD0060,9,436.88,3931.92,2024-01-24,livrée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,Wednesday,Marseille,Auvergne-RA,PME,2022-10-16,,,,<100€,hiver,False,0.0,465 days
530,CMD-Q1-00534,CLI0366,PRD0027,9,45.84,412.56000000000006,2024-02-21,livrée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,Wednesday,Lille,Auvergne-RA,PME,2020-08-22,Produit_Tél_27,Téléphonie,DataStore,100-500€,hiver,False,0.0,1278 days
531,CMD-Q1-00535,CLI0342,PRD0148,6,70.91,425.46,2024-02-21,livrée,Virement,Auvergne-RA,EUR,Q1_2024,2024,2,1,Wednesday,Marseille,PACA,Particulier,2021-09-11,,,,100-500€,hiver,False,0.0,893 days
532,CMD-Q1-00536,CLI0256,PRD0018,7,121.33,849.31,2024-03-10,annulée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Sunday,Lille,Nouvelle-Aquitaine,PME,2020-02-19,,,,>2000€,printemps,True,849.31,1481 days
533,CMD-Q1-00537,CLI0230,PRD0056,8,46.62,372.96,2024-01-28,livrée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,Sunday,Bordeaux,PACA,Startup,2023-05-19,Produit_Aud_56,Audio,TechPro,100-500€,hiver,False,0.0,254 days
534,CMD-Q1-00538,CLI0474,PRD0007,8,290.01,2320.08,2024-03-17,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,Sunday,Lille,Nouvelle-Aquitaine,Particulier,2020-04-25,Produit_Inf_7,Informatique,ElecPlus,100-500€,printemps,False,0.0,1422 days
535,CMD-Q1-00539,CLI0295,PRD0018,5,121.33,606.65,2024-01-15,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,Monday,Nantes,Île-de-France,PME,2022-08-04,,,,500-2000€,hiver,False,0.0,529 days
536,CMD-Q1-00540,CLI0083,PRD0140,7,84.52,591.64,2024-02-17,livrée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,Saturday,Strasbourg,Nouvelle-Aquitaine,Particulier,2022-03-15,,,,100-500€,hiver,False,0.0,704 days
537,CMD-Q1-00541,CLI0207,PRD0094,9,167.61,1508.4900000000002,2024-02-20,livrée,Virement,Auvergne-RA,EUR,Q1_2024,2024,2,1,Tuesday,Nice,Nouvelle-Aquitaine,Particulier,2020-09-18,Produit_Acc_94,Accessoires,ElecPlus,>2000€,hiver,False,0.0,1250 days
538,CMD-Q1-00542,CLI0452,PRD0039,6,29.83,178.98,2024-02-04,en_cours,Chèque,Île-de-France,EUR,Q1_2024,2024,2,1,Sunday,Strasbourg,Occitanie,Particulier,2020-03-28,Produit_Tél_39,Téléphonie,DataStore,500-2000€,hiver,False,0.0,1408 days
